# Kalmasoft Databases
# Database of Arabic words of Ethiopic origin
# References: www.kalmasoft.com/KLEX/dbamara.htm
# Resources: Lexical Data Repository of the Ge'ez Frontier Foundation https://github.com/geezorg/data/tree/master/amharic; HornMorpho is part of the L3 Project http://www.cs.indiana.edu/~gasser/Research/projects.html; Carl W. Isenberg, Grammar of the Amharic Language
# Related works: www.kalmasoft.com/KLEX/dcamhara.htm, www.kalmasoft.com/KLEX/dbsyriac.htm
# Availability: https://github.com/Kalmasoft/Databases/blob/main/Amharic/KDBAMARA
# Terminology: www.kalmasoft.com/adevtool.htm
# Tools: Amharic Verb Conjugation generator www.kalmasoft.com/KMAPS/eamrconj.htm
# Created: 3/1/2021 8:38 AM
# Updated: 2/12/2024 1:10 PM
# Encoding: UTF8
# Delimiter: TAB
# Total entries: 3,670+
# Copyright ©1999-2021 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# ================================================================================================
# Licensed under Creative Commons Attribution-ShareAlike 4.0 International license.
# This is a work in progress, not completed, any citations for academic purposes should include the date when the file was downloaded.
# ================================================================================================
# Attributes:
#	ID: 5 digits identification number, [A######]
#	Amharic: Amharic entry
#	AMIPA: Reading for Amharic (International Phonetic Alphabet)
#	ARIPA: Reading for Arabic (International Phonetic Alphabet)
#	Arabic: Arabic parallel word
#	AMClass/ARClass: Amharic/Arabic grammatical class
#		A: Adjective
#		D: Adverb
#		I: Infinitive (Amharic infinitive, Arabic Mimatic infinitive)
#		G: Gerund (Amharic gerund)
#		M: Masdar (Arabic infinitive)
#		N: Noun
#		NT: Arabic Temporal noun
#		NL: Arabic Locative noun
#		Ncol [iso]: Regional colloquial Arabic Noun, ISO3166-3 Alpha-2 country code, common to all Arab countries otherwise
#		R: Particle
#		P: Participle (Amharic and Arabic active participle)
#		Vcol [iso]: Regional colloquial Arabic Verb, ISO3166-3 Alpha-2 country code, common to all Arab countries otherwise
#		VI: Verb imperfective (Amharic contingent, Arabic imperfective)
#		VC: Verb compound imperfective (Amharic compound imperfective, Arabic emphatic imperfective)
#		VJ: Verb jussive
#		VM: Verb imperative
#		VP: Verb perfective
#	AMSubclass/ARSubclass: Amharic/Arabic entry grammatical subclass
#		CON: Conjunction
#		PRP: Preposition
#		SNG: Singular
#		PLR: Plural
#		ACC: Accusative case
#		NOM: Nominative case
#		DAT: Dative case
#		GEN: Genitive case
#		IND: Indicative mood
#		SUB: Subjunctive mood
#	AMDomain/ARDomain: Amharic/Arabic entry semantic domain
#		ANAT: Anatomy
#		ANIM: Animate
#		DMST: Domestic
#		DATE: Date
#		LANG: Language specific
#		NAME: Named entity
#		NUMB: Number
#		PLNT: Plant
#		RLGN: Religion
#	Category: Arabic entry usage category
#		ARC: Amharic archaic entry
#		FFM: full form morphology
#		NUS: not used in Arabic
#		SSH: semantically shifted in Arabic
#	RootAM: Amharic theoretical root
#	RootAR: Arabic root
#	Gloss: English meaning of the Amharic entry
# ================================================================================================
ID	Amharic	AMIPA	ARIPA	Arabic	AMClass	ARClass	AMSubclass	ARSubclass	AMDomain	ARDomain	Category	RootAM	RootAR	Gloss
A03075	ተነፈሰ	/tɛnɛfɛsɛ/	/tanaffasa/	تَنَفَّسَ	VP	VP							نفس	breathe
A03076	ተነፈ፟ሰ	/tɛnɛffɛsɛ/	/naffasa/	نَفَّسَ	VP	VP							نفس	breathe
A03077	ተናፈ፟ሰ	/tɛnaffɛsɛ/	/naffasa/	نَفَّسَ	VP	VP							نفس	get fresh air
A03078	ተናፈስ	/tɛnafɛs/	/naffis/	نَفِّس	VM	VM							نفس	get fresh air
A03079	ተናፈስ	/tɛnafɛs/	/tanaːfas/	تَنَافَس	VM	VM							نفس	get fresh air
A03080	ተናፋሽ	/tɛnafaʃ/	/naffaːs/	نَفَّاس	P	P							نفس	get fresh air
A03081	ተናፍሶ	/tɛnafɨso/	/tanaffusun/	تَنَفُّسٌ	G	M							نفس	get fresh air
A03082	ተንፋሽ	/tɛnɨfaʃ/	/naffaːs/	نَفَّاس	P	P							نفس	breathe
A03083	ተንፋ፟ሽ	/tɛnɨffaʃ/	/naffaːs/	نَفَّاس	P	P							نفس	breathe
A03084	ተንፍስ	/tɛnɨfɨs/	/naffis/	نَفِّس	VM	VM							نفس	breathe
A03085	ተንፍስ	/tɛnɨfɨs/	/tanaffas/	تَنَفَّس	VM	VM							نفس	breathe
A03086	ተንፍሶ	/tɛnɨfɨso/	/tanaffusun/	تَنَفُّسٌ	G	M							نفس	breathe
A03087	ተንፍሶ	/tɛnɨfɨso/	/tanaffusun/	تَنَفُّسٌ	G	M							نفس	breathe
A03088	ትንፋሽ	/tɨnɨfaʃ/	/tanaffus/	تَنَفُّس	N	N							نفس	mouthful of air, gulp of air, gasp
A03089	ትንፋሽ	/tɨnɨfaʃ/	/tanaffus/	تَنَفُّس	N	N							نفس	mouthful of air, inhalation
A03090	ነፈ፟ሰ	/nɛffɛsɛ/	/naffasa/	نَفَّسَ	VP	VP							نفس	blow
A03091	ነፈሰ፡ቅዱስ	/nɛfɛsɛ፡kʼɨdus/	/nafs quds/	نَفْس قُدْس	N	N			RLGN	RLGN			نفس	holy ghost
A03092	ነፋሳዊ	/nɛfasawi/	/nafsaːwiː/	نَفْساوِي	A	A							نفس	aeolian
A03093	ነፋስ	/nɛfas/	/nafas/	نَفَس	N	N							نفس	storm, blustery weather
A03094	ነፋስ	/nɛfas/	/nafas/	نَفَس	N	N							نفس	wind
A03095	ነፍስ	/nɛfɨs/	/nafs/	نَفْس	N	N							نفس	non physical aspect of person, spirit surviving death
A03096	ነፍስ	/nɛfɨs/	/nafs/	نَفْس	N	N							نفس	soul
A03097	ይተነፍሳል	/jɨtɛnɛfɨsal/	/janfisanna/	يَنْفِسَنَّ	VC	VC							نفس	breathe
A03098	ይተነፍ፟ስ	/jɨtɛnɛffɨs/	/janaffis/	يَنَفِّس	VI	VI							نفس	breathe
A03099	ይተንፍስ	/jɨtɛnɨfɨs/	/jatanaffas/	يَتَنَفَّس	VI	VI							نفس	breathe
A03100	ይነፍስ	/jɨnɛfɨs/	/janaffis/	يَنَفِّس	VI	VI							نفس	blow
A03101	ይና፟ፈ፟ስ	/jɨnnaffɛs/	/janaffis/	يَنَفِّس	VI	VI							نفس	get fresh air
A03102	ማንፈሻ	/maːnɨfɛʃa/	/manfaʃ/	مَنْفَش	N	N							نفش	device used for removing chaff from grain
A03103	መናፈጥ	/mɛnafɛtˤ/	/manfatˤ/	مَنْفَط	I							*ነፈ፟ጠ	نفط	blow (nose)
A03104	ተነፈጠ	/tɛnɛfɛtˤɛ/	/tanaffatˤa/	تَنَفَّطَ	VP	VP						*ነፈ፟ጠ	نفط	blow (nose)
A03105	ተናፍጦ	/tɛnafɨtˤo/	/tanaffutˤun/	تَنَفُّطٌ	G	M						*ነፈ፟ጠ	نفط	blow (nose)
A03106	ንፍጣም	/nɨfɨtˤam/	/naftˤaːn/	نَفْطَان	P	P						*ነፈ፟ጠ	نفط	blow (nose)
A03107	ንፍጥ	/nɨfɨtˤ/	/niftˤ/	نِفْط	N	N			ANAT	ANAT		*ነፈ፟ጠ	نفط	slimy secretion (from the mucus membrane)
A03108	ይናፈጣል	/jɨnafɛtˤal/	/janfitˤanna/	يَنْفِطَنَّ	VC	VC						*ነፈ፟ጠ	نفط	blow (nose)
A03109	ይናፈጥ	/jɨnafɛtˤ/	/jatanaffatˤ/	يَتَنَفَّط	VI	VI						*ነፈ፟ጠ	نفط	blow (nose)
A03110	ማነፍነፍ	/maːnɛfɨnɛf/	/manafnaf/	مَنَفْنَف	I							*ነፈነፈ	نفنف	smell, sniff
A03111	ነፍናፊ	/nɛfɨnafi/	/nafnaːf/	نَفْنَاف	P	P						*ነፈነፈ	نفنف	smell, sniff
A03112	አነፈነፈ	/ʔɛnɛfɛnɛfɛ/	/nafnafa/	نَفْنَفَ	VP	VP							نفنف	smell, sniff
A03113	አነፍንፎ	/ʔɛnɛfɨnɨfo/	/nafnafatun/	نَفْنَفَةٌ	G	M						*ነፈነፈ	نفنف	smell, sniff
A03114	ያነፈንፋል	/janɛfɛnɨfal/	/janafnifanna/	يَنَفْنِفَنَّ	VC	VC						*ነፈነፈ	نفنف	smell, sniff
A03115	መነገድ	/mɛnɛgɛd/	/manqad/	مَنْقَد	I							ነገ፟ደ	نقد	trade
A03116	ነገደ	/nɛgɛdɛ/	/naqada/	نَقَدَ	VP	VP						ነገ፟ደ	نقد	trade
A03117	ነጋዴ	/nɛgade/	/naqaːdi/	نَقادي	N	Ncol [sd]						ነገ፟ደ	نقد	commercial dealer
A03118	ነጋዴ	/nɛgade/	/naqqaːd/	نَقَّاد	P	P						ነገ፟ደ	نقد	trade
A03119	ነግዶ	/nɛgɨdo/	/naqdun/	نَقْدٌ	G	M						ነገ፟ደ	نقد	trade
A03120	ንቀት	/nɨkʼɛt/	/naqad/	نَقَد	N	N							نقد	having contempt for, scorn
A03121	ንገዳ	/nɨgɛda/	/naqd/	نَقْد	N	N						ነገ፟ደ	نقد	the act of buying and selling, or do business
A03122	ንግድ	/nɨgɨd/	/naqd/	نَقْد	N	N						ነገ፟ደ	نقد	business
A03123	ንግድ	/nɨgɨd/	/naqd/	نَقْد	N	N						ነገ፟ደ	نقد	buying and selling brand,
A03124	ይነግዳል	/jɨnɛgɨdal/	/janqidanna/	يَنْقِدَنَّ	VC	VC						ነገ፟ደ	نقد	trade
A03125	ይነግድ	/jɨnɛgɨd/	/janqid/	يَنْقِد	VI	VI						ነገ፟ደ	نقد	trade
A03126	መንቀስ	/mɛnɨkʼɛs/	/manqaʃ/	مَنْقَش	G	G							نقش	comb; glean; tattoo
A03127	መንቀስ	/mɛnɨkʼɛs/	/manqaʃ/	مَنْقَش	I								نقش	comb; glean; tattoo
A03128	ነቀሰ	/nɛkʼɛsɛ/	/naqaʃa/	نَقَشَ	VP	VP							نقش	comb; glean; tattoo
A03129	ነቃሽ	/nɛkʼaʃ/	/naqqaːʃ/	نَقَّاش	P	P							نقش	comb; glean; tattoo
A03130	ነቃሽ	/nɛkʼaʃ/	/naqʃ/	نَقْش	N	N			DMST	DMST			نقش	tattooed, tattooist
A03131	ነቅሶ	/nɛkʼɨso/	/naqaʃun/	نَقَشٌ	G	M							نقش	comb; glean; tattoo
A03132	ይነቅሳል	/jɨnɛkʼɨsal/	/janqiʃanna/	يَنْقِشَنَّ	VC	VC							نقش	comb; glean; tattoo
A03133	ይንቀስ	/jɨnɨkʼɛs/	/janqiʃ/	يَنْقِش	VI	VI							نقش	comb; glean; tattoo
A03134	ነቁጥ	/nɛkʼutˤ/	/nuqtˤa/	نُقْطة	N	N							نقط	blemish, stain, mark
A03135	መንቀል	/mɛnɨkʼɛl/	/manqal/	مَنْقَل	I								نقل	uproot
A03136	ተነቀ፟ለ	/tɛnɛkkʼɛlɛ/	/naqqala/	نَقَّلَ	VP	VP							نقل	be uprooted
A03137	ተነቃ፟ይ	/tɛnɛkkʼaj/	/naqqaːl/	نَقَّال	P	P							نقل	be uprooted
A03138	ተነቅሎ	/tɛnɛkʼɨlo/	/tanaqqulun/	تَنَقُّلٌ	G	M							نقل	be uprooted
A03139	ነቀለ	/nɛkʼɛlɛ/	/naqala/	نَقَلَ	VP	VP							نقل	uproot
A03140	ነቃይ	/nɛkʼaj/	/naqqaːl/	نَقَّال	P	P							نقل	uproot
A03141	ነቅሎ	/nɛkʼɨlo/	/naqlun/	نَقْلٌ	G	M							نقل	uproot
A03142	ይነ፟ቀ፟ል	/jɨnnɛkkʼɛl/	/janaqqil/	يَنَقِّل	VI	VI							نقل	be uprooted
A03143	ይነቅላል	/jɨnɛkʼɨlaːl/	/janqilanna/	يَنْقِلَنَّ	VC	VC							نقل	uproot
A03144	ይንቀል	/jɨnɨkʼɛl/	/janqil/	يَنْقِل	VI	VI							نقل	uproot
A03145	ንቅነቃ	/nɨkʼɨnɛkʼa/	/naqnaqa/	نَقْنَقة	N	Ncol [sd]							نقنق	disturbance, shake up, stir
A03146	ንቅናቄ	/nɨkʼɨnakʼe/	/niqnaːq/	نِقْنَاق	N	Ncol [sd]							نقنق	rebellion, revolt, unrest
A03147	አነቃናቂ	/ʔɛnɛkʼanakʼ/	/naqnaːq/	نَقْنَاق	N	Ncol [sd]							نقنق	one who stirs, shakes up or disturbs
A03148	ነቃ	/nɛkʼa/	/nakaʔ/	نَكَأ	VP	VP							نكأ	wake, split
A03149	ነክቶ	/nɛkɨto/	/nakʔun/	نَكْؤٌ	G	M							نكأ	touch
A03150	ይነቃል	/jɨnɛkʼal/	/jankiʔanna/	يَنْكِأَنَّ	VC	VC						ነቃህ	نكأ	wake, split
A03151	ይንቃ	/jɨnɨkʼa/	/jankʔ/	يَنْكأ	VI	VI							نكأ	wake, split
A03152	ንቃት	/nɨkʼat/	/nikaːθ/	نِكاث	N	N							نكث	nimbleness, suppleness, alertness
A03153	ነቀዘ	/nɛkʼɛzɛ/	/nakaza/	نَكَزَ	VP	VP							نكز	be spoiled
A03154	ነቃዥ	/nɛkʼaʒ/	/nakkaːz/	نَكَّاز	P	P							نكز	be spoiled
A03155	ነቅዞ	/nɛkʼɨzo/	/nakzun/	نَكْزٌ	G	M							نكز	be spoiled
A03156	ይነቅዛል	/jɨnɛkʼɨzal/	/jankizanna/	يَنْكِزَنَّ	VC	VC							نكز	be spoiled
A03157	ይንቀዝ	/jɨnɨkʼɛz/	/jankiz/	يَنْكِز	VI	VI							نكز	be spoiled
A03158	መንቀፍ	/mɛnɨkʼɛf/	/mankaf/	مَنْكَف	I								نكف	criticize
A03159	ነቀፈ	/nɛkʼɛfɛ/	/nakafa/	نَكَفَ	VP	VP							نكف	criticize
A03160	ነቃፊ	/nɛkʼaf/	/nakkaːf/	نَكَّاف	P	P							نكف	criticize
A03161	ነቅፎ	/nɛkʼɨfo/	/nakfun/	نَكْفٌ	G	M							نكف	criticize
A03162	ይነቅፋል	/jɨnɛkʼɨfal/	/jankifanna/	يَنْكِفَنَّ	VC	VC							نكف	criticize
A03163	ይንቀፍ	/jɨnɨkʼɛf/	/jankif/	يَنْكِف	VI	VI							نكف	criticize
A03164	ነካሽ	/nɛkaʃ/	/nahhaːʃ/	نَهَّاش	P	P							نهش	bite
A03165	ነክሶ	/nɛkɨso/	/nahʃun/	نَهْشٌ	G	M							نهش	bite
A03166	ሒድ	/hid/	/hidʒ/	هِج	VM	VMcol [sd]					SSH		هجج	go
A03167	ሒጅ	/hidʒ/	/hidʒ/	هِج	VM	VMcol [sd]					SSH		هجج	go
A03168	ሔደ	/hedɛ/	/hadʒdʒa/	هَجَّ	VP	VPcol [sd]					SSH		هجج	go
A03169	ይሔድ	/jɨhed/	/jahidʒ/	يَهِج	VI	VIcol [sd]					SSH		هجج	go
A03170	መውደም	/mɛwɨdɛm/	/mahdam/	مَهْدَم	I								هدم	be demolished
A03171	ወደመ	/wɛdɛmɛ/	/haduma/	هَدُمَ	VP	VP							هدم	be demolished
A03172	ወዳሚ	/wɛdami/	/haddaːm/	هَدَّام	P	P							هدم	be demolished
A03173	ወድሞ	/wɛdɨmo/	/hadmun/	هَدْمٌ	G	M							هدم	be demolished
A03174	ወድሞ	/wɛdɨmo/	/hadmun/	هَدْمٌ	G	M							هدم	be demolished
A03175	ይወድማል	/jɨwɛdɨmaːl/	/jahdimanna/	يَهْدِمَنَّ	VC	VC							هدم	be demolished
A03176	ይውደም	/jɨwɨdɛm/	/jahdim/	يَهْدِم	VI	VI							هدم	be demolished
A03177	ማረድ	/maːrɛd/	/mahrad/	مَهْرَد	I							ሀረደ	هرد	slaughter (animal)
A03178	አረደ	/ʔɛrɛdɛ/	/harada/	هَرَدَ	VP	VP						ሀረደ	هرد	slaughter (animal)
A03179	አራጅ	/ʔɛraːdʒ/	/harraːd/	هَرَّاد	P	P						ሀረደ	هرد	slaughter (animal)
A03180	አርዶ	/ʔɛrɨdo/	/hardun/	هَرْدٌ	G	M						ሀረደ	هرد	slaughter (animal)
A03181	እርድ	/ʔɨrɨd/	/hard/	هَرْد	N	N						ሀረደ	هرد	butchered animal
A03182	ያርዳል	/jarɨdal/	/jahridanna/	يَهْرِدَنَّ	VC	VC						ሀረደ	هرد	slaughter (animal)
A03183	ይረድ	/jɨrɛd/	/jahrid/	يَهْرِد	VI	VI						ሀረደ	هرد	slaughter (animal)
A03184	ማረድ	/maːrɛd/	/mahradˤ/	مَهْرَض	I							ሀረደ	هرض	slaughter (animal)
A03185	አረደ	/ʔɛrɛdɛ/	/haradˤa/	هَرَضَ	VP	VP						ሀረደ	هرض	slaughter (animal)
A03186	አራጅ	/ʔɛraːdʒ/	/harraːdˤ/	هَرَّاض	P	P						ሀረደ	هرض	slaughter (animal)
A03187	አርዶ	/ʔɛrɨdo/	/hardˤun/	هَرْضٌ	G	M						ሀረደ	هرض	slaughter (animal)
A03188	እርድ	/ʔɨrɨd/	/hardˤ/	هَرْض	N	N						ሀረደ	هرض	butchered animal
A03189	ያርዳል	/jarɨdal/	/jahridˤanna/	يَهْرِضَنَّ	VC	VC						ሀረደ	هرض	slaughter (animal)
A03190	ይረድ	/jɨrɛd/	/jahridˤ/	يَهْرِض	VI	VI						ሀረደ	هرض	slaughter (animal)
A03191	ማለቅ	/maːlɛkʼ/	/mahlak/	مَهْلَك	I							ሀለቀ	هلك	end
A03192	አለቀ	/ʔɛlɛkʼɛ/	/halaka/	هَلَكَ	VP	VP						ሀለቀ	هلك	end
A03193	አላቂ	/ʔɛlaːkʼ/	/haːlik/	هَالِك	P	P						ሀለቀ	هلك	end
A03194	አልቆ	/ʔɛlɨkʼo/	/halkun/	هَلْكٌ	G	M						ሀለቀ	هلك	end
A03195	ያልቃል	/jalɨkʼal/	/jahlikanna/	يَهْلِكَنَّ	VC	VC						ሀለቀ	هلك	end
A03196	ይለቅ	/jɨlɛkʼ/	/jahlak/	يَهْلَك	VI	VI						ሀለቀ	هلك	end
A03197	ሃይማኖት	/haːjɨmaːnot/	/hajmana/	هَيْمَنة	N	N			RLGN	RLGN			همن	faith, belief, creed
A03198	መሀንዲስ	/mɛhɛnɨdis/	/muhandis/	مُهَنْدِس	N	N							هندس	builder, designer, draftsman (draftswoman)
A03199	መሀንዲስነት	/mɛhɛnɨdisɨnɛt/	/muhandis/	مُهَنْدِس	N	N							هندس	the state of being an engineer (draftsman, draftswoman)
A03200	ሂያጅ	/hijadʒ/	/hjːadʒ/	هِيَاج	N	N							هيج	a person who walks off, violent, extravagant
A03201	መወበቅ	/mɛwɛbɛkʼ/	/mawbaq/	مَوْبَق	I							ወበ፟ቀ	وبق	be sticky, humid
A03202	ወበቅ	/wɛbɛkʼ/	/wabaq/	وَبَق	N	N						ወበ፟ቀ	وبق	moisture, dampness due to excessive heat, humidity
A03203	ወባቂ	/wɛbakʼi/	/wabbaːq/	وَبَّاق	P	P						ወበ፟ቀ	وبق	be sticky, humid
A03204	ወብቆ	/wɛbɨkʼo/	/wabqun/	وَبْقٌ	G	M						ወበ፟ቀ	وبق	be sticky, humid
A03205	ይወብቃል	/jɨwɛbɨkʼal/	/jawbiqanna/	يَوْبِقَنَّ	VC	VC						ወበ፟ቀ	وبق	be sticky, humid
A03206	መወጠር	/mɛwɛtˤɛr/	/mawtar/	مَوْتَر	I							ወጠ፟ረ	وتر	stretch
A03207	አውታር	/ʔɛwɨtar/	/ʔwtaːr/	أوْتار	N	N			DMST	DMST			وتر	string or cord of an ancient musical instrument called lyre, with strings fixed in a frame shaped like U, and played with fingers
A03208	ወጠረ	/wɛtˤɛrɛ/	/watara/	وَتَرَ	VP	VP							وتر	stretch
A03209	ወጠ፟ረ	/wɛttˤɛrɛ/	/wattara/	وَتَّرَ	VP	VP							وتر	stretch
A03210	ወጣሪ	/wɛtˤar/	/wattaːr/	وَتَّار	P	P						ወጠ፟ረ	وتر	stretch
A03211	ወጣ፟ሪ	/wɛttˤar/	/wattaːr/	وَتَّار	P	P							وتر	stretch
A03212	ወጥ፟ር	/wɛttˤɨr/	/wattir/	وَتِّر	VM	VM							وتر	stretch
A03213	ወጥ፟ሮ	/wɛttˤɨro/	/watrun/	وَتْرٌ	G	M							وتر	stretch
A03214	ውጥረት	/wɨtˤɨrɛt/	/tawattur/	تَوَتُّر	N	N							وتر	tension, worry, pressure
A03215	ይወጥራል	/jɨwɛtˤɨraːl/	/jawtiranna/	يَوْتِرَنَّ	VC	VC						ወጠ፟ረ	وتر	stretch
A03216	ይወጥር	/jɨwɛtˤɨr/	/jawtir/	يَوْتِر	VI	VI							وتر	stretch
A03217	ይወጥ፟ር	/jɨwɛttˤɨr/	/jawattir/	يَوَتِّر	VI	VI							وتر	stretch
A03218	ተዋሕዶ	/tɛwahɨdo/	/tawħiːd/	تَوْحِيد	N	N			RLGN	RLGN			وحد	believing in Jesus Christ's single inseparable nature
A03219	አዋዳጅ	/ʔɛwadadʒ/	/wadadʒ/	وَدَج	N	N			ANAT	ANAT			ودج	ridge
A03220	መወዳጀት	/mɛwɛdadʒɛt/	/mawdad/	مَوْدَد	I							*ወዳህጀህ	ودد	fraternize
A03221	መውደድ	/mɛwɨdɛd/	/mawdad/	مَوْدَد	I								ودد	love
A03222	ተወደ፟ደ	/tɛwɛddɛdɛ/	/waddada/	وَدَّدَ	VP	VP							ودد	be loved
A03223	ተወደድ	/tɛwɛdɛd/	/waddid/	وَدِّد	VM	VM							ودد	be loved
A03224	ተወደድ	/tɛwɛdɛd/	/tawaddad/	تَوَدَّد	VM	VM							ودد	be loved
A03225	ተወዳጀ	/tɛwɛdadʒɛ/	/tawaddad/	تَوَدَّد	VP	VP							ودد	fraternize
A03226	ተወዳ፟ጅ	/tɛwɛddadʒ/	/waddaːd/	وَدَّاد	P	P							ودد	be loved
A03227	ተወዶ፟	/tɛwɛddo/	/tawaddudun/	تَوَدُّدٌ	G	M							ودد	be loved
A03228	ተዋደ፟ው	/tɛwaddɛw/	/tawaddudun/	تَوَدُّدٌ	G	M							ودد	agree
A03229	ተዋደዱ	/tɛwadɛdu/	/tawaddad/	تَوَدَّد	VM	VM							ودد	agree
A03230	ተዋደ፟ዱ	/tɛwaddɛdu/	/tawaddada/	تَوَدَّدَ	VP	VP							ودد	agree
A03231	ተዋዳጆች	/tɛwadadʒotʃ/	/muːaddad/	مُوَدَّد	P	P							ودد	agree
A03232	አወዳጅ	/ʔɛwɛdadʒ/	/waddaːd/	وَدَّاد	P	P						*ወዳህጀህ	ودد	fraternize
A03233	አወዳጅቶ	/ʔɛwɛdadʒɨto/	/widaːdun/	وِدَادٌ	G	M						*ወዳህጀህ	ودد	fraternize
A03234	ወደደ	/wɛdɛdɛ/	/wadada/	وَدَدَ	VP	VP							ودد	love
A03235	ወደ፟ደ	/wɛddɛdɛ/	/waddada/	وَدَّدَ	VP	VP							ودد	love
A03236	ወዳድ	/wɛdad/	/widaːd/	وِدَاد	N	N							ودد	friendship
A03237	ወዳጅ	/wɛdadʒ/	/waddaːd/	وَدَّاد	P	P							ودد	love
A03238	ወዳጅ	/wɛdadʒ/	/waddaːd/	وَدَّاد	P	P							ودد	love
A03239	ወድዶ	/wɛdɨdo/	/waddun/	وَدٌّ	G	M							ودد	love
A03240	ወዶ፟	/wɛddo/	/waddun/	وَدْدٌ	G	M							ودد	love
A03241	ውደድ	/wɨdɛd/	/waddid/	وَدِّد	VM	VM							ودد	love
A03242	ይወ፟ደ፟ድ	/jɨwwɛddɛd/	/jawaddid/	يَوَدِّد	VI	VI							ودد	be loved
A03243	ይወዳጃል	/jɨwɛdadʒal/	/jawdidanna/	يَوْدِدَنَّ	VC	VC						*ወዳህጀህ	ودد	fraternize
A03244	ይወዳጅ	/jɨwɛdadʒ/	/jatawaddad/	يَتَوَدَّد	VI	VI							ودد	fraternize
A03245	ይወድ፟	/jɨwɛdd/	/jawaddid/	يَوَدِّد	VI	VI							ودد	love
A03246	ይወድዳል	/jɨwɛdɨdal/	/jawdidanna/	يَوْدِدَنَّ	VC	VC							ودد	love
A03247	ይዋ፟ደ፟ዱ	/jɨwwaddɛdu/	/jawaddid/	يَوَدِّد	VI	VI							ودد	agree
A03248	ይውደድ	/jɨwɨdɛd/	/jawdid/	يَوْدِد	VI	VI							ودد	love
A03249	መውረስ	/mɛwɨrɛs/	/mawriθ/	مَوْرِث	G	G							ورث	inherit
A03250	መውረስ	/mɛwɨrɛs/	/mawraθ/	مَوْرَث	I								ورث	inherit
A03251	ወረሰ	/wɛrɛsɛ/	/waraθa/	وَرَثَ	VP	VP							ورث	inherit
A03252	ወረ፟ሰ	/wɛrrɛsɛ/	/warraθa/	وَرَّثَ	VP	VP							ورث	inherit
A03253	ወራሽ	/wɛraːʃ/	/warraːθ/	وَرَّاث	P	P							ورث	inherit
A03254	ወራሽ	/wɛraːʃ/	/warraːθ/	وَرَّاث	P	P							ورث	inherit
A03255	ወርሶ	/wɛrɨso/	/warθun/	وَرْثٌ	G	M							ورث	inherit
A03256	ወርሶ	/wɛrɨso/	/warθun/	وَرْثٌ	G	M							ورث	inherit
A03257	ውረስ	/wɨrɛs/	/warriθ/	وَرِّث	VM	VM							ورث	inherit
A03258	ይወርሳል	/jɨwɛrɨsal/	/jawriθanna/	يَوْرِثَنَّ	VC	VC							ورث	inherit
A03259	ይወርስ	/jɨwɛrɨs/	/jawarriθ/	يَوَرِّث	VI	VI							ورث	inherit
A03260	ይውረስ	/jɨwɨrɛs/	/jawriθ/	يَوْرِث	VI	VI							ورث	inherit
A03261	መውረድ	/mɛwɨrɛd/	/mawrid/	مَوْرِد	G	G							ورد	go down
A03262	መውረድ	/mɛwɨrɛd/	/mawrad/	مَوْرَد	I								ورد	go down
A03263	ወረደ	/wɛrɛdɛ/	/warada/	وَرَدَ	VP	VP							ورد	go down
A03264	ወራጅ	/wɛraːdʒ/	/warraːd/	وَرَّاد	P	P							ورد	go down
A03265	ወርድ	/wɛrɨd/	/ward/	وَرْد	N	N							ورد	breadth, span, width
A03266	ወርዶ	/wɛrɨdo/	/wardun/	وَرْدٌ	G	M							ورد	go down
A03267	ውርዴ	/wɨrɨde/	/wirda/	وِرْدة	N	N							ورد	an individual cured from syphilis (V.D.)
A03268	ውርድ	/wɨrɨd/	/ward/	وَرْد	N	N			RLGN	RLGN			ورد	faster method of reading
A03269	ይወርዳል	/jɨwɛrɨdal/	/jawridanna/	يَوْرِدَنَّ	VC	VC							ورد	go down
A03270	ይውረድ	/jɨwɨrɛd/	/jawrid/	يَوْرِد	VI	VI							ورد	go down
A03271	ውርደት	/wɨrɨdɛt/	/wartˤa/	وَرْطَة	N	N							ورط	mortification, embarrassment, humiliation, degradation, indignity, shame
A03272	ወረቀት	/wɛrɛkʼɛt/	/waraqa/	وَرَقة	N	N			DMST	DMST			ورق	paper, letter
A03273	ወርቅ	/wɛrɨkʼ/	/warq/	وَرْق	N	N			DMST	DMST	SSH		ورق	gold, bullion
A03274	ተኮራመተ	/tɛkoraːmɛtɛ/	/tawarrama/	تَوَرَّمَ	VP	VP							ورم	double over
A03275	ይኮራመት	/jɨkoraːmɛt/	/jatawarram/	يَتَوَرَّم	VI	VI							ورم	double over
A03276	ወረወረ	/wɛrɛwɛrɛ/	/waruːara/	وَرْوَرَ	VP	VP							ورور	throw
A03277	ወዘወዘ	/wɛzɛwɛzɛ/	/wazuːaza/	وَزْوَزَ	VP	VP							وزز	shake
A03278	ይወዝውዝ	/jɨwɛzɨwɨz/	/jawazuːiz/	يَوَزْوِز	VI	VI							وزز	shake
A03279	መመዘን	/mɛmɛzɛn/	/mawzan/	مَوْزَن	I							መዘ፟ነ	وزن	balance , weigh
A03280	መዘነ	/mɛzɛnɛ/	/wazana/	وَزَنَ	VP	VP						መዘ፟ነ	وزن	balance , weigh
A03281	መዛኝ	/mɛzaɲ/	/wazzaːn/	وَزَّان	P	P						መዘ፟ነ	وزن	balance , weigh
