# Kalmasoft Databases
# Database of Arabic words of Ethiopic origin
# References: www.kalmasoft.com/KLEX/dbamara.htm, www.kalmasoft.com/KLEX/dbtirara.htm, www.kalmasoft.com/KLEX/dbtigara.htm
# Primary resources: Lexical Data Repository of the Ge'ez Frontier Foundation https://github.com/geezorg/data/tree/master; HornMorpho is part of the L3 Project http://www.cs.indiana.edu/~gasser/Research/projects.html; Carl W. Isenberg, Grammar of the Amharic Language
# Secondary resources: https://github.com/admasethiopia/dictionaries/blob/master/Amharic%20Tigrinya%20English%20Dictionary.txt, https://github.com/fgaim/Tigrinya-BiLexicon/blob/master/Tigrinya-English.dic
# Related works: www.kalmasoft.com/KLEX/dcamhara.htm, www.kalmasoft.com/KLEX/dbsyriac.htm
# Availability: https://github.com/Kalmasoft/Databases/blob/main/Ethiopic
# Terminology: www.kalmasoft.com/adevtool.htm
# Tools: Amharic Verb Conjugation generator www.kalmasoft.com/KMAPS/eamrconj.htm
# Created: 3 Jan 2021 8:38 AM
# Updated: 11 Sep 2026 2:12 PM
# Encoding: UTF8
# Delimiter: TAB
# Total entries: 4,000+
# Copyright ©1999-2025 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# =========================================
# Licensed under Creative Commons Attribution-ShareAlike 4.0 International license.
# This is a work in progress, not completed, any citations for academic purposes should include the date when the file was downloaded.
# =========================================
# Attributes:
#	ID: 6 digits identification number
#		A######: HornMorpho original entry (A: Amharic, G: Ge'ez, R: Tigrinya, T: Tigre)
#		K######: Kalmasoft added entry
#	Ethiopic: Ethiopic entry
#	ETIPA: Reading for Ethiopic entry (International Phonetic Alphabet)
#	ARIPA: Reading for Arabic (International Phonetic Alphabet)
#	Arabic: Arabic parallel word
#	ETClass/ARClass: Ethiopic/Arabic grammatical class
#		A: Adjective
#		D: Adverb
#		I: Infinitive (Amharic infinitive, Arabic Mimatic infinitive)
#		G: Gerund (Amharic gerund)
#		M: Masdar (Arabic infinitive)
#		N: Noun
#		NT: Arabic Temporal noun
#		NL: Arabic Locative noun
#		Ncol: Regional colloquial Arabic Noun, region codes appear in "Locale", apply only to MSA otherwise
#		R: Particle
#		P: Participle (Amharic and Arabic active participle)
#		Vcol: Regional colloquial Arabic Verb, region codes appear in "Locale", apply only to MSA otherwise
#		VI: Verb imperfective (Amharic contingent, Arabic imperfective)
#		VC: Verb compound imperfective (Amharic compound imperfective, Arabic emphatic imperfective)
#		VJ: Verb jussive
#		VM: Verb imperative
#		VP: Verb perfective, past
#	ETSubclass/ARSubclass: Ethiopic/Arabic entry grammatical subclass
#		CON: Conjunction
#		PRP: Preposition
#		SNG: Singular
#		PLR: Plural
#		ACC: Accusative case
#		NOM: Nominative case
#		DAT: Dative case
#		GEN: Genitive case
#		IND: Indicative mood
#		SUB: Subjunctive mood
#	ETDomain/ARDomain: Ethiopic/Arabic entry semantic domain
#		ANAT: Anatomy
#		ANIM: Animate
#		DMST: Domestic
#		DATE: Date
#		LANG: Language specific
#		NAME: Named entity
#		NUMB: Number
#		PLNT: Plant
#		RLGN: Religion
#	Category: Arabic entry usage category
#		ARC: Ethiopic archaic entry
#		FFM: full form morphology
#		NUS: not used in Arabic
#		SSH: semantically shifted in Arabic
#	RootET: Ethiopic theoretical root
#	RootAR: Arabic root
#	Language: Ethiopic language, ISO 639-3 three-letter code
#	Recipient: Recipient Arabic varieties, ISO 639-3 three-letter code
#	Locale: Locales of the recipient Arabic varieties, ISO3166-3 Alpha-3 country codes
#	Gloss: Arabic semantic adaptation in English
# =========================================
ID	Ethiopic	ETIPA	ARIPA	Arabic	ETClass	ARClass	ETSubclass	ARSubclass	ETDomain	ARDomain	Category	RootAM	RootAR	Language	Recipient	Locale	Gloss
A03236	ወዳድ	/wɛdad/	/widaːd/	وِدَاد	N	N							ودد	amh	arb		friendship
A03237	ወዳጅ	/wɛdadʒ/	/wadːaːd/	وَدَّاد	P	P							ودد	amh	arb		love
A03238	ወዳጅ	/wɛdadʒ/	/wadːaːd/	وَدَّاد	P	P							ودد	amh	arb		love
A03239	ወድዶ	/wɛdɨdo/	/wadːun/	وَدٌّ	G	M							ودد	amh	arb		love
A03240	ወዶ፟	/wɛdːo/	/wadːun/	وَدْدٌ	G	M							ودد	amh	arb		love
A03241	ውደድ	/wɨdɛd/	/wadːid/	وَدِّد	VM	VM							ودد	amh	arb		love
A03242	ይወ፟ደ፟ድ	/jɨwːɛdːɛd/	/jawadːid/	يَوَدِّد	VI	VI							ودد	amh	arb		be loved
A03243	ይወዳጃል	/jɨwɛdadʒal/	/jawdidanːa/	يَوْدِدَنَّ	VC	VC						*ወዳህጀህ	ودد	amh	arb		fraternize
A03244	ይወዳጅ	/jɨwɛdadʒ/	/jatawadːad/	يَتَوَدَّد	VI	VI							ودد	amh	arb		fraternize
A03245	ይወድ፟	/jɨwɛdː/	/jawadːid/	يَوَدِّد	VI	VI							ودد	amh	arb		love
A03246	ይወድዳል	/jɨwɛdɨdal/	/jawdidanːa/	يَوْدِدَنَّ	VC	VC							ودد	amh	arb		love
A03247	ይዋ፟ደ፟ዱ	/jɨwːadːɛdu/	/jawadːid/	يَوَدِّد	VI	VI							ودد	amh	arb		agree
A03248	ይውደድ	/jɨwɨdɛd/	/jawdid/	يَوْدِد	VI	VI							ودد	amh	arb		love
A03249	መውረስ	/mɛwɨrɛs/	/mawriθ/	مَوْرِث	G	G							ورث	amh	arb		inherit
A03250	መውረስ	/mɛwɨrɛs/	/mawraθ/	مَوْرَث	I								ورث	amh	arb		inherit
A03251	ወረሰ	/wɛrɛsɛ/	/waraθa/	وَرَثَ	VP	VP							ورث	amh	arb		inherit
A03252	ወረ፟ሰ	/wɛrːɛsɛ/	/warːaθa/	وَرَّثَ	VP	VP							ورث	amh	arb		inherit
A03253	ወራሽ	/wɛraːʃ/	/warːaːθ/	وَرَّاث	P	P							ورث	amh	arb		inherit
A03254	ወራሽ	/wɛraːʃ/	/warːaːθ/	وَرَّاث	P	P							ورث	amh	arb		inherit
A03255	ወርሶ	/wɛrɨso/	/warθun/	وَرْثٌ	G	M							ورث	amh	arb		inherit
A03256	ወርሶ	/wɛrɨso/	/warθun/	وَرْثٌ	G	M							ورث	amh	arb		inherit
A03257	ውረስ	/wɨrɛs/	/warːiθ/	وَرِّث	VM	VM							ورث	amh	arb		inherit
A03258	ይወርሳል	/jɨwɛrɨsal/	/jawriθanːa/	يَوْرِثَنَّ	VC	VC							ورث	amh	arb		inherit
A03259	ይወርስ	/jɨwɛrɨs/	/jawarːiθ/	يَوَرِّث	VI	VI							ورث	amh	arb		inherit
A03260	ይውረስ	/jɨwɨrɛs/	/jawriθ/	يَوْرِث	VI	VI							ورث	amh	arb		inherit
A03261	መውረድ	/mɛwɨrɛd/	/mawrid/	مَوْرِد	G	G							ورد	amh	arb		go down
A03262	መውረድ	/mɛwɨrɛd/	/mawrad/	مَوْرَد	I								ورد	amh	arb		go down
A03263	ወረደ	/wɛrɛdɛ/	/warada/	وَرَدَ	VP	VP							ورد	amh	arb		go down
A03264	ወራጅ	/wɛraːdʒ/	/warːaːd/	وَرَّاد	P	P							ورد	amh	arb		go down
A03265	ወርድ	/wɛrɨd/	/ward/	وَرْد	N	N							ورد	amh	arb		breadth, span, width
A03266	ወርዶ	/wɛrɨdo/	/wardun/	وَرْدٌ	G	M							ورد	amh	arb		go down
A03267	ውርዴ	/wɨrɨde/	/wirda/	وِرْدة	N	N							ورد	amh	arb		an individual cured from syphilis (V.D.)
A03268	ውርድ	/wɨrɨd/	/ward/	وَرْد	N	N			RLGN	RLGN			ورد	amh	arb		faster method of reading
A03269	ይወርዳል	/jɨwɛrɨdal/	/jawridanːa/	يَوْرِدَنَّ	VC	VC							ورد	amh	arb		go down
A03270	ይውረድ	/jɨwɨrɛd/	/jawrid/	يَوْرِد	VI	VI							ورد	amh	arb		go down
A03271	ውርደት	/wɨrɨdɛt/	/wartˤa/	وَرْطَة	N	N							ورط	amh	arb		mortification, embarrassment, humiliation, degradation, indignity, shame
A03272	ወረቀት	/wɛrɛkʼɛt/	/waraqa/	وَرَقة	N	N			DMST	DMST			ورق	amh	arb		paper, letter
A03273	ወርቅ	/wɛrɨkʼ/	/warq/	وَرْق	N	N			DMST	DMST	SSH		ورق	amh	arb		gold, bullion
A03274	ተኮራመተ	/tɛkoraːmɛtɛ/	/tawarːama/	تَوَرَّمَ	VP	VP							ورم	amh	arb		double over
A03275	ይኮራመት	/jɨkoraːmɛt/	/jatawarːam/	يَتَوَرَّم	VI	VI							ورم	amh	arb		double over
A03276	ወረወረ	/wɛrɛwɛrɛ/	/waruːara/	وَرْوَرَ	VP	VP							ورور	amh	arb		throw
A03277	ወዘወዘ	/wɛzɛwɛzɛ/	/wazuːaza/	وَزْوَزَ	VP	VP							وزز	amh	arb		shake
A03278	ይወዝውዝ	/jɨwɛzɨwɨz/	/jawazuːiz/	يَوَزْوِز	VI	VI							وزز	amh	arb		shake
A03279	መመዘን	/mɛmɛzɛn/	/mawzan/	مَوْزَن	I							መዘ፟ነ	وزن	amh	arb		balance , weigh
A03280	መዘነ	/mɛzɛnɛ/	/wazana/	وَزَنَ	VP	VP						መዘ፟ነ	وزن	amh	arb		balance , weigh
A03281	መዛኝ	/mɛzaɲ/	/wazːaːn/	وَزَّان	P	P						መዘ፟ነ	وزن	amh	arb		balance , weigh
A03282	መዝኖ	/mɛzɨno/	/waznun/	وَزْنٌ	G	M						መዘ፟ነ	وزن	amh	arb		balance , weigh
A03283	ሚዛን	/mizan/	/miːzaːn/	مِيزان	N	N			DMST	DMST		መዘ፟ነ	وزن	amh	arb		weighing machine, weighing scale
A03284	ተመዘ፟ነ	/tɛmɛzːɛnɛ/	/tawazːana/	تَوَزَّنَ	VP	VP							وزن	amh	arb		weigh, be weighed
A03285	ተመዘን	/tɛmɛzɛn/	/tawazːan/	تَوَزَّن	VM	VM							وزن	amh	arb		weigh, be weighed
A03286	ተመዛ፟ኝ	/tɛmɛzːaɲ/	/muːazːan/	مُوَزَّن	P	P							وزن	amh	arb		weigh, be weighed
A03287	ተመዝ፟ኖ	/tɛmɛzːɨno/	/tawazːunun/	تَوَزُّنٌ	G	M							وزن	amh	arb		weigh, be weighed
A03288	ይመ፟ዘ፟ን	/jɨmːɛzːɛn/	/jawazːin/	يَوَزِّن	VI	VI							وزن	amh	arb		weigh, be weighed
A03289	ይመዝናል	/jɨmɛzɨnal/	/jawzinanːa/	يَوْزِنَنَّ	VC	VC						መዘ፟ነ	وزن	amh	arb		balance , weigh
A03290	ይመዝን	/jɨmɛzɨn/	/jawzin/	يَوْزِن	VI	VI						መዘ፟ነ	وزن	amh	arb		balance , weigh
A03291	ተውሳክ	/tɛwɨsak/	/wasaχ/	وَسَخ	N	N							وسخ	amh	arb		grime, dirt, soot, leech
A03292	ተውሳክ	/tɛwɨsak/	/wasaχ/	وَسَخ	N	N							وسخ	amh	arb		organism living on another, dirt, grime
A03293	መውሰድ	/mɛwɨsɛd/	/mawsad/	مَوْسَد	I								وسد	amh	arb		take
A03294	ወሰደ	/wɛsɛdɛ/	/wasada/	وَسَدَ	VP	VP							وسد	amh	arb		take
A03295	ወሳጅ	/wɛsadʒ/	/wasːaːd/	وَسَّاد	P	P							وسد	amh	arb		take
A03296	ወስዶ	/wɛsɨdo/	/wasdun/	وَسْدٌ	G	M							وسد	amh	arb		take
A03297	ይወስዳል	/jɨwɛsɨdal/	/jawsidanːa/	يَوْسِدَنَّ	VC	VC							وسد	amh	arb		take
A03298	ይውሰድ	/jɨwɨsɛd/	/jawsid/	يَوْسِد	VI	VI							وسد	amh	arb		take
A03299	ውስጣዊ	/wɨsɨtˤawi/	/wastˤiː/	وَسْطِي	A	A							وسط	amh	arb		interior
A03300	ውስጥ	/wɨsɨtˤ/	/wasatˤ/	وَسَط	N	N							وسط	amh	arb		in, between
A03301	ሱስ	/sus/	/wiswaːs/	وِسْواس	N	N	SNG	SNG		RLGN			وسوس	amh	arb		obsession, fixation
A03302	ወስዋሳ	/wɛsɨwasa/	/wiswaːs/	وِسْواس	A	A				RLGN			وسوس	amh	arb		fidgety, misleading
A03303	ዋሸ	/waʃɛ/	/waʃaː/	وَشَى	VP	VP						ዋሸህ	وشي	amh	arb		tell lie
A03304	ዋሺ	/waʃi/	/waːʃiː/	وَاشِي	P	P						ዋህሸ፟ህ	وشي	amh	arb		tell lie
A03305	ዋሺ	/waʃ/	/waːʃiː/	وَاشِي	P	P						ዋሸህ	وشي	amh	arb		tell lie
A03306	ዋሽቶ	/waʃɨto/	/wiʃaːjatun/	وِشَايَةٌ	G	M						ዋህሸ፟ህ	وشي	amh	arb		tell lie
A03307	ዋሽቶ	/waʃɨto/	/wiʃaːjatun/	وِشَايَةٌ	G	M						ዋሸህ	وشي	amh	arb		tell lie
A03308	ውሸት	/wɨʃɛt/	/wiʃaːja/	وِشَايَة	N	N							وشي	amh	arb		lies
A03309	ይዋሻል	/jɨwaʃal/	/jawʃiːanːa/	يَوْشِيَنَّ	VC	VC						ዋሸህ	وشي	amh	arb		tell lie
A03310	ይዋሽ	/jɨwaʃ/	/jawʃiː/	يَوْشِي	VI	VI						ዋሸህ	وشي	amh	arb		tell lie
A03311	መጻፍ	/mɛsʼaf/	/mawsˤaf/	مَوْصَف	I							ጻህፈ	وصف	amh	arb		write
A03312	ይጻፍ	/jɨsʼaf/	/jawsˤif/	يَوْصِف	VI	VI						ጻህፈ	وصف	amh	arb		write
A03313	ይጻፍ	/jɨsʼaf/	/jasˤif/	يَصِف	VJ	VJ							وصف	amh	arb		write
A03314	ይጽፍ	/jɨsʼɨf/	/jawasˤːif/	يَوَصِّف	VI	VI							وصف	amh	arb		write
A03315	ጻፈ	/sʼafɛ/	/wasˤafa/	وَصَفَ	VP	VP						ጻህፈ	وصف	amh	arb		write
A03316	ጻፈ	/sʼafɛ/	/wasˤːafa/	وَصَّفَ	VP	VP							وصف	amh	arb		write
A03317	ጻፊ	/sʼaf/	/wasˤːaːf/	وَصَّاف	P	P							وصف	amh	arb		write
A03318	ጻፍ	/sʼaf/	/wasˤːif/	وَصِّف	VM	VM							وصف	amh	arb		write
A03319	ጽፎ	/sʼɨfo/	/wasˤfun/	وَصْفٌ	G	M						ጻህፈ	وصف	amh	arb		write
A03320	ጽፎ	/sʼɨfo/	/wasˤfun/	وَصْفٌ	G	M							وصف	amh	arb		write
A03321	ስለ	/sɨlɛ/	/sˤila/	صِلَة	N	N							وصل	amh	arb		about
A03322	ማውሳት	/maːwɨsat/	/mawsˤaː/	مَوْصَى	I							*ወሳህ	وصي	amh	arb		talk, chat
A03323	አወሳ	/ʔɛwɛsa/	/ʔwsˤaː/	أَوْصَى	VP	VP						*ወሳህ	وصي	amh	arb		talk, chat
A03324	አውስቶ	/ʔɛwɨsɨto/	/wasˤiːjatun/	وَصِيَّةٌ	G	M						*ወሳህ	وصي	amh	arb		talk, chat
A03325	አውሺ	/ʔɛwɨʃi/	/wasˤːaːj/	وَصَّاي	P	P						*ወሳህ	وصي	amh	arb		talk, chat
A03326	ያወሳል	/jawɛsal/	/jawsˤiːanːa/	يَوْصِيَنَّ	VC	VC						*ወሳህ	وصي	amh	arb		talk, chat
A03327	ያውሳ	/jawɨsa/	/jawsˤiaː/	يَوْصِى	VI	VI						*ወሳህ	وصي	amh	arb		talk, chat
A03328	መወዘፍ	/mɛwɛzɛf/	/mawðˤaf/	مَوْظَف	I							ወዘ፟ፈ	وظف	amh	arb		put off
A03329	ወዘፈ	/wɛzɛfɛ/	/waðˤafa/	وَظَفَ	VP	VP						ወዘ፟ፈ	وظف	amh	arb		put off
A03330	ወዛፊ	/wɛzaf/	/waːðˤif/	وَاظِف	P	P						ወዘ፟ፈ	وظف	amh	arb		put off
A03331	ወዝፎ	/wɛzɨfo/	/waðˤfun/	وَظْفٌ	G	M						ወዘ፟ፈ	وظف	amh	arb		put off
A03332	ይወዝፋል	/jɨwɛzɨfal/	/jawðˤifanːa/	يَوْظِفَنَّ	VC	VC						ወዘ፟ፈ	وظف	amh	arb		put off
A03333	ይወዝፍ	/jɨwɛzɨf/	/jawðˤaf/	يَوْظَف	VI	VI						ወዘ፟ፈ	وظف	amh	arb		put off
A03334	ማዘዝ	/maːzɛz/	/mawʕaz/	مَوْعَز	I							ሀዘዘ	وعز	amh	arb		order
A03335	አዘዘ	/ʔɛzɛzɛ/	/ʔwʕaza/	أوْعَزَ	VP	VP						ሀዘዘ	وعز	amh	arb		order
A03336	አዛዥ	/ʔɛzaʒ/	/waʕːaːz/	وَعَّاز	P	P						ሀዘዘ	وعز	amh	arb		order
A03337	አዝዞ	/ʔɛzɨzo/	/waʕzun/	وَعْزٌ	G	M						ሀዘዘ	وعز	amh	arb		order
A03338	ያዛል	/jazal/	/jawʕizanːa/	يَوْعِزَنَّ	VC	VC						ሀዘዘ	وعز	amh	arb		order
A03339	አዘዘ	/ʔɛzɛzɛ/	/ʔwʕaðˤa/	أوْعَظَ	VP	VP						ሀዘዘ	وعظ	amh	arb		order
A03340	አዛዥ	/ʔɛzaʒ/	/waʕːaːðˤ/	وَعَّاظ	P	P						ሀዘዘ	وعظ	amh	arb		order
A03341	አዝዞ	/ʔɛzɨzo/	/waʕðˤun/	وَعْظٌ	G	M						ሀዘዘ	وعظ	amh	arb		order
A03342	ያዛል	/jazal/	/jawʕiðˤanːa/	يَوْعِظَنَّ	VC	VC						ሀዘዘ	وعظ	amh	arb		order
A03343	መወፈር	/mɛwɛfɛr/	/mawfar/	مَوْفَر	I							ወፈ፟ረ	وفر	amh	arb		be thick
A03344	ወፈረ	/wɛfɛrɛ/	/wafara/	وَفَرَ	VP	VP						ወፈ፟ረ	وفر	amh	arb		be thick
A03345	ወፈ፟ረ	/wɛfːɛrɛ/	/wafːara/	وَفَّرَ	VP	VP						ወፈ፟ረ	وفر	amh	arb		be thick
A03346	ወፋሪ	/wɛfar/	/waːfir/	وَافِر	P	P						ወፈ፟ረ	وفر	amh	arb		be thick
A03347	ወፋ፟ሪ	/wɛfːar/	/wafːaːr/	وَفَّار	P	P						ወፈ፟ረ	وفر	amh	arb		be thick
A03348	ወፍሮ	/wɛfɨro/	/wafrun/	وَفْرٌ	G	M						ወፈ፟ረ	وفر	amh	arb		be thick
A03349	ወፍ፟ሮ	/wɛfːɨro/	/wafrun/	وَفْرٌ	G	M						ወፈ፟ረ	وفر	amh	arb		be thick
A03350	ውፋሬ	/wɨfare/	/wafra/	وَفْرَة	N	N							وفر	amh	arb		obesity, fatness, corpulence
A03351	ውፍረት	/wɨfɨrɛt/	/wafra/	وَفْرَة	N	N							وفر	amh	arb		obesity, fatness, corpulence
A03352	ይወፍራል	/jɨwɛfɨraːl/	/jawfiranːa/	يَوْفِرَنَّ	VC	VC						ወፈ፟ረ	وفر	amh	arb		be thick
A03353	ይወፍር	/jɨwɛfɨr/	/jawfar/	يَوْفَر	VI	VI						ወፈ፟ረ	وفر	amh	arb		be thick
A03354	ይወፍ፟ር	/jɨwɛfːɨr/	/jawafːir/	يَوَفِّر	VI	VI						ወፈ፟ረ	وفر	amh	arb		be thick
A03355	በወቅቱ	/bɛwɛkʼɨtu/	/biwaqti/	بِوَقْتِ	N	D							وقت	amh	arb		in time
A03356	ወቅታዊ	/wɛkʼɨtawi/	/waqtiː/	وَقْتِي	N	N							وقت	amh	arb		seasonal
A03357	ወቅት	/wɛkʼɨt/	/waqt/	وَقْت	N	N							وقت	amh	arb		time of year, season, period, era, epoch, eon
A03358	ወቀሳ	/wɛkʼɛsa/	/waksa/	وَكْسَة	N	N							وكس	amh	arb		rebuke, blame, reprimand, reproach, censure
A03359	መወከል	/mɛwɛkɛl/	/mawkal/	مَوْكَل	I							ወከ፟ለ	وكل	amh	arb		appoint a representative
A03360	አክ፟ሎ	/ʔɛkːɨlo/	/waklun/	وَكْلٌ	G	M							وكل	amh	arb		amount to
A03361	ወከለ	/wɛkɛlɛ/	/wakala/	وَكَلَ	VP	VP						ወከ፟ለ	وكل	amh	arb		appoint a representative
A03362	ወኪል	/wɛkil/	/wakiːl/	وَكِيل	N	N						ወከ፟ለ	وكل	amh	arb		agent, representative, delegate
A03363	ወኪል	/wɛkil/	/wakiːl/	وَكِيل	P	P						ወከ፟ለ	وكل	amh	arb		appoint a representative
A03364	ወክሎ	/wɛkɨlo/	/waklun/	وَكْلٌ	G	M						ወከ፟ለ	وكل	amh	arb		appoint a representative
A03365	ውከላ	/wɨkɛlaː/	/wikaːla/	وِكَالَة	N	N						ወከ፟ለ	وكل	amh	arb		authorization, mandate,
A03366	ውክልና	/wɨkɨlɨna/	/tawkiːl/	تَوْكِيل	N	N						ወከ፟ለ	وكل	amh	arb		representation, mandate, authorization
A03367	ይወክላል	/jɨwɛkɨlaːl/	/jawkilanːa/	يَوْكِلَنَّ	VC	VC						ወከ፟ለ	وكل	amh	arb		appoint a representative
A03368	ይወክል	/jɨwɛkɨl/	/jawkil/	يَوْكِل	VI	VI						ወከ፟ለ	وكل	amh	arb		appoint a representative
A03369	መውለድ	/mɛwɨlɛd/	/mawlid/	مَوْلِد	G	G							ولد	amh	arb		bear
A03370	መውለድ	/mɛwɨlɛd/	/mawlad/	مَوْلَد	I								ولد	amh	arb		bear
A03371	ተወለ፟ደ	/tɛwɛlːɛdɛ/	/tawalːada/	تَوَلَّدَ	VP	VP							ولد	amh	arb		be born
A03372	ተወላጅ	/tɛwɛlaːdʒ/	/muːalːad/	مُوَلَّد	P	P							ولد	amh	arb		be born
A03373	ተወላጅ	/tɛwɛlaːdʒ/	/tawalːud/	تَوَلُّد	N	N							ولد	amh	arb		family connections, next of kin, close relative
A03374	ተወልዶ	/tɛwɛlɨdo/	/tawalːudun/	تَوَلُّدٌ	G	M							ولد	amh	arb		be born
A03375	ትውልድ	/tɨwɨlɨd/	/tawalːud/	تَوَلُّد	N	N							ولد	amh	arb		generation, age group, age range, contemporaries
A03376	ወለደ	/wɛlɛdɛ/	/walada/	وَلَدَ	VP	VP							ولد	amh	arb		bear
A03377	ወለድ	/wɛlɛd/	/walad/	وَلَد	N	N							ولد	amh	arb		bank interest
A03378	ወላድ	/wɛlaːd/	/walaːd/	وَلاد	N	N							ولد	amh	arb		lush, fertile, productive, fecund (for woman)
A03379	ወላጅ	/wɛlaːdʒ/	/walːaːd/	وَلَّاد	P	P							ولد	amh	arb		bear
A03380	ወልዶ	/wɛlɨdo/	/waldun/	وَلْدٌ	G	M							ولد	amh	arb		bear
A03381	ውልድ	/wɨlɨd/	/walad/	وَلَد	N	N							ولد	amh	arb		slave, born in one's master's house
A03382	ይወ፟ለ፟ድ	/jɨwːɛlːɛd/	/jawalːid/	يَوَلِّد	VI	VI							ولد	amh	arb		be born
A03383	ይወልዳል	/jɨwɛlɨdal/	/jawlidanːa/	يَوْلِدَنَّ	VC	VC							ولد	amh	arb		bear
A03384	ይውለድ	/jɨwɨlɛd/	/jawlid/	يَوْلِد	VI	VI							ولد	amh	arb		bear
A03385	ወላወለ	/wɛlaːwɛlɛ/	/waluːala/	وَلْوَلَ	VP	VP							ولول	amh	arb		hesitate, be undecided
A03386	ወላዋይ	/wɛlaːwaj/	/walwaːl/	وَلْوَال	P	P						ወላህወለ	ولول	amh	arb		hesitate, be undecided
A03387	ወላውሎ	/wɛlaːwɨlo/	/walwalatun/	وَلْوَلَةٌ	G	M						ወላህወለ	ولول	amh	arb		hesitate, be undecided
A03388	ማላ	/maːlaː/	/muwaːlaːt/	مُوالاة	N	N							ولي	amh	arb		vow, swear
A03389	ሀብት	/hɛbɨt/	/hiba/	هِبَة	N	N							وهب	amh	arb		riches, affluence
A03390	ወህኒ	/wɛhɨn/	/wahn/	وَهْن	N	N							وهن	amh	arb		prison, penal colony, labor camp
A03391	የብስ	/jabɨs/	/jabs/	يَبْس	N	N							يبس	amh	arb		principal landmass
A03392	ሐብሐብ	/hɛbɨhɛb/	/ħabħab/	حَبْحَب	N	N			PLNT	PLNT				amh	arb		watermelon
A03393	ሁሉ	/hulu/	/kul/	كُل	D	D								amh	arb		each and every one, every single one
A03394	ሂስ	/his/	/his/	هِس	N	N								amh	arb		censure
A03395	ሔዋን	/hewan/	/ħajwaːn/	حَيْوان	N	N								amh	arb		eve
A03396	ህንዳዊ	/hɨnɨdawi/	/hindiː/	هِنْدِي	A	A			NAME	NAME				amh	arb		indian
A03397	ህንድ	/hɨnɨd/	/ʔlhind/	الهِنْد	N	N			NAME	NAME				amh	arb		india
A03398	ህዋእ	/hɨwaʔ/	/hawaːʔ/	هَوَاء	N	N								amh	arb		space
A03399	ለውዝ	/lɛwɨz/	/lawz/	لَوْز	N	N			PLNT	PLNT				amh	arb		almond, peanut, ground nut
A03400	ሉህ	/luh/	/luːħ/	لُوح	N	N	SNG	SNG	DMST	DMST				amh	arb		sheet
A03401	ሉል	/lul/	/luʔuluʔua/	لُؤلُؤة	N	N			DMST	DMST				amh	arb		gem, majestic orb, globe
A03402	ልሻን	/lɨʃan/	/niːʃaːn/	نِيشان	N	N			DMST	DMST				amh	arb		honorary medal
A03403	ልብ	/lɨb/	/lubː/	لُبّ	N	N			ANAT	ANAT				amh	arb		heart, compassion, guts, intellectual power
A03404	ሎሚ	/lomi/	/lajmuːn/	لَيْمُون	N	N			PLNT	PLNT				amh	arb		lemon
A03405	መስተአምር	/mɛsɨtɛʔɛmɨr/	/mastaːmr/	مَسْتَامْر	N	N			?	?				amh	arb		article (grammatical)
A03406	መስቲካ	/mɛsɨtika/	/mistika/	مِسْتِكَة	N	N			DMST	DMST				amh	arb		chewing-gum, bubble-gum, stick of gum
A03407	መስኮት	/mɛsɨkot/	/miʃkaːa/	مِشْكَاة	N	N			DMST	DMST				amh	arb		alcove
A03408	መቀነት	/mɛkʼɛnɛt/	/makna/	مَكْنَة	N	N			DMST	DMST				amh	arb		fabric used to hold tight the waist
A03409	መተከያ	/mɛtɛkɛja/	/mutːakaʔ/	مُتَّكَأ	N	N								amh	arb		dwelling or inhabiting location, site,
A03410	መንደር	/mɛnɨdɛr/	/bandar/	بَنْدَر	N	N								amh	arb		township, parish
A03411	መንደር	/mɛnɨdɛr/	/bandar/	بَنْدَر	N	N								amh	arb		village
A03412	መከዳ	/mɛkɛda/	/miχadːa/	مِخَدَّة	N	N			DMST	DMST				amh	arb		head support, pad
A03413	መወጣጫ	/mɛwɛtˤatʃa/	/mawtˤiːʔ/	مَوْطِيء	N	N								amh	arb		
A03414	መውጅ	/mɛwɨdʒ/	/mawdʒ/	مَوْج	N	N								amh	arb		ocean wave
A03415	መጅ	/mɛdʒ/	/madʒ/	مَج	N	N								amh	arb		higher millstone, higher grindstone, hard skin, lump
A03416	መግነጢስ	/mɛgɨnɛtˤis/	/maɣnatˤiːs/	مَغْنَطِيس	N	N			DMST	DMST				amh	arb		magnet
A03417	መጣጢስ	/mɛtˤatˤis/	/batˤaːtˤis/	بَطَاطِس	N	N			PLNT	PLNT				amh	arb		sweet potato
A03418	ሙላ	/mulaː/	/mulːa/	مُلَّة	N	N			ANAT	ANAT				amh	arb		hip-joint
A03419	ሙሬ	/mure/	/muri/	مُري	N	N			DMST	DMST				amh	arb		locally made sweeping device used in agriculture
A03420	ሙዚቀኛ	/muzikʼɛɲa/	/muːsiːqiː/	مُوسِيقِي	N	N			DMST	DMST				amh	arb		vocalist, singer
A03421	ሙዚቃ	/muzikʼa/	/muːsiːqaː/	مُوسِيقى	N	N			DMST	DMST				amh	arb		melody
A03422	ሙዝ	/muz/	/mawz/	مَوْز	N	N			PLNT	PLNT				amh	arb		banana
A03423	ማርያም	/maːrɨjam/	/marjam/	مَرْيَم	N	N			NAME	NAME				amh	arb		mary
A03424	ማርዳ	/maːrɨda/	/marda/	مَرْدة	N	N			DMST	DMST				amh	arb		diamond-like ornament often put on as neck attraction
